Feature,Importance
categorical__Target_Protein_UniProt_O15379; O67135; Q13547; Q92769; Q9BY41; Q9UBN7,0.031975488942262084
categorical__Current_Use_Metastatic Prostate Carcinoma,0.03182412145234777
categorical__Target_Protein_UniProt_P17252; Q05655,0.03178247394932758
categorical__Target_Protein_UniProt_P33527; Q92887,0.03160160836680042
categorical__Drug_Class_Uricosuric Agents,0.03160160836680042
"categorical__Current_Use_Epilepsies, Partial",0.03153731291824352
categorical__Target_Protein_UniProt_P30872; P30874; P35346,0.031529200452698816
categorical__Target_Protein_UniProt_P37231; Q09428,0.03139806997150216
categorical__Target_Protein_UniProt_P35372; P41145; Q99720,0.03134584410759716
categorical__Current_Use_Amenorrhea,0.03124839018808458
categorical__Current_Use_Hyperuricemia,0.031071791531941652
categorical__Current_Use_Anemia in chronic kidney disease,0.030784718654339245
categorical__Target_Protein_UniProt_O75911; O94788; O95237; P00352; P09455; P10745; P12271; P47895; Q6NUM9; Q8NBN7; Q8TC12; Q92781; Q96NR8; Q9BTZ2; Q9HBH5; Q9NYR8,0.030730282716740987
categorical__Drug_Class_Vitamins,0.030730282716740987
categorical__Current_Use_Mineral deficiency,0.030730282716740987
categorical__Current_Use_Testicular Germ Cell Tumor,0.03070123790567946
categorical__Target_Protein_UniProt_P14416; P28223; P34969; P35462,0.03017698449994289
categorical__Target_Protein_UniProt_P07550; P08588; P08908; P28222,0.030121277997371243
categorical__Target_Protein_UniProt_O43451; P10253; Q14697; Q8TET4,0.030102191089680513
categorical__Current_Use_Paroxysmal atrial fibrillation,0.030078887188573662
categorical__Target_Protein_UniProt_P35499; Q14524,0.030078887188573662
categorical__Target_Protein_UniProt_P29274; P69905,0.030049108137267695
categorical__Target_Protein_UniProt_O43741; P06737; P09467; P11309; P16220; P33121; P49773; P55263; Q07343; Q08499; Q08828; Q13131; Q9NR19; Q9NUB1; Q9Y478,0.02983691448876049
categorical__Target_Protein_UniProt_P07550; P08588; P08908; P13945; P28222,0.02983328769569643
categorical__Target_Protein_UniProt_P35498; Q14524,0.029798838853016568
categorical__Drug_Class_Respiratory System Agents,0.029730821579228277
categorical__Target_Protein_UniProt_O75469,0.029717726438375076
categorical__Drug_Class_Purine analogues,0.029661598326766618
categorical__Target_Protein_UniProt_P09884; P23921,0.029661598326766618
categorical__Target_Protein_UniProt_P14867,0.02957792295320688
categorical__Target_Protein_UniProt_P21554,0.029544774988024537
categorical__Target_Protein_UniProt_P22303; P28223,0.029471332271025046
categorical__Drug_Class_Antiendometriotic agent,0.02934478692501854
categorical__Current_Use_Pediculus capitis infestation,0.029031456933997925
categorical__Drug_Class_Insecticides,0.029031456933997925
categorical__Current_Use_Intermittent Claudication,0.02895656185727008
categorical__Target_Protein_UniProt_O75746; P00505; P00966; P07998; P08243; P14868; P17174; P22234; P27708; P30520; P43005; P45381; P61626; Q03154; Q12797; Q5T6L4; Q6PI48; Q7L266; Q8N142; Q96HD9; Q9UJS0,0.02885545521392451
categorical__Current_Use_Hypokalemia,0.02885545521392451
categorical__Target_Protein_UniProt_P28335; P48039; P49286,0.028809831263100123
categorical__Current_Use_Pheochromocytoma,0.028768042272896883
categorical__Target_Protein_UniProt_P07101,0.028768042272896883
categorical__Target_Protein_UniProt_P41594; Q15858,0.028595802244509583
categorical__Target_Protein_UniProt_P30531,0.028583854486677312
categorical__Current_Use_AIDS with Kaposi's sarcoma,0.028548071623038573
categorical__Current_Use_Psoriasis,0.028341817207696452
categorical__Target_Protein_UniProt_P09455; P10276; P10826; P13631; P19793; P28702; P48443,0.028341817207696452
categorical__Drug_Class_Keratolytic Agents,0.028341817207696452
categorical__Target_Protein_UniProt_P08172; P08173; P08908; P08912; P08913; P11229; P14416; P18089; P18825; P20309; P21728; P21917; P21918; P25021; P28221; P28222; P28223; P28335; P28566; P34969; P35348; P35367; P35368; P35462; P41595; P46098; P47898; P50406; Q9H3N8,0.028330450353766422
categorical__Drug_Class_Narcotic Antagonists,0.028310446517512588
categorical__Current_Use_Premature ventricular contractions,0.028139962168865933
categorical__Current_Use_Gilles de la Tourette syndrome,0.02801811457713464
categorical__Target_Protein_UniProt_P14416; P35462; P62158; Q12809,0.02801811457713464
categorical__Target_Protein_UniProt_O75469; P0A8T7; P0A8V2,0.027852086672790866
categorical__Target_Protein_UniProt_P21397; P27338,0.02781873326286551
categorical__Drug_Class_Photosensitizing Agents,0.027802186286063207
categorical__Target_Protein_UniProt_P13716,0.027802186286063207
categorical__Target_Protein_UniProt_P13945,0.02774722526738298
"categorical__Drug_Class_Muscle Relaxants, Genitourinary",0.02774722526738298
categorical__Target_Protein_UniProt_Q02127; Q02768; Q08210,0.027695662978206432
categorical__Current_Use_Short Bowel Syndrome,0.027674014362441685
categorical__Target_Protein_UniProt_P15104; P17812; Q06203,0.027674014362441685
categorical__Target_Protein_UniProt_P02918; P02919; P0AD65; P0AD68; P27169; P76577,0.027493502784277528
"categorical__Current_Use_Multiple Sclerosis, Relapsing-Remitting",0.02741189023467691
categorical__Target_Protein_UniProt_Q9H228,0.02741189023467691
categorical__Target_Protein_UniProt_P34995,0.02696317891376928
categorical__Drug_Class_HIV Protease Inhibitors,0.026603598038085586
categorical__Target_Protein_UniProt_P16444,0.026423212524326545
categorical__Target_Protein_UniProt_P00813,0.026269407861589315
categorical__Target_Protein_UniProt_P08908; P14416; P18089; P21728; P21917; P21918; P35462,0.02625938941432625
categorical__Current_Use_Cryptosporidiosis,0.02614786193592758
categorical__Drug_Class_Antiparasitic Agents,0.02614786193592758
categorical__Drug_Class_Adrenergic Uptake Inhibitors,0.026034126415844367
categorical__Target_Protein_UniProt_P23975; P31645; Q01959,0.026034126415844367
categorical__Drug_Class_Iron Chelating Agents,0.025670835566795613
"categorical__Current_Use_Thrombocythemia, Essential",0.025641530938111418
categorical__Target_Protein_UniProt_P02918; P02919; P0AD65; P0AD68; P24228,0.02547256308785615
categorical__Target_Protein_UniProt_P21728,0.025342608057744208
categorical__Target_Protein_UniProt_Q12791,0.02528819023017815
categorical__Target_Protein_UniProt_Q99456,0.025236407829621783
categorical__Target_Protein_UniProt_P08908; P28222; P35372; P46098; Q13639,0.025209961882285064
categorical__Target_Protein_UniProt_P23975; Q01959,0.025206074468998058
categorical__Target_Protein_UniProt_P00491; P09884; P23921; P31350; P56282; Q07864; Q7LG56; Q9NR33; Q9NRF9,0.025093066462511988
categorical__Target_Protein_UniProt_P28223; P46098; Q12809; Q13639,0.02505669208615389
categorical__Current_Use_Gastroesophageal reflux disease,0.02505669208615389
categorical__Target_Protein_UniProt_P03372; P05164; P11678; P16083; P27797; P46597; P48039; P49286; P62158,0.02496906674325193
categorical__Current_Use_Sleep Initiation and Maintenance Disorders,0.02496906674325193
categorical__Target_Protein_UniProt_P03200,0.024767593420213174
categorical__Target_Protein_UniProt_P25100; P35348; P35368; Q12809; Q9H252; Q9NS40,0.02460857134996537
categorical__Current_Use_Peripheral Vascular Diseases,0.024411702598113802
categorical__Target_Protein_UniProt_O76074; P21589; P27815; P29274; P30542; Q07343,0.024411702598113802
categorical__Current_Use_Myasthenia Gravis,0.024246444352174247
categorical__Target_Protein_UniProt_P22303,0.024246444352174247
categorical__Target_Protein_UniProt_P0A3M6; Q75Y35; Q7CRA4; Q8DNB6,0.02408109698539875
categorical__Drug_Class_Sympatholytics,0.023674604645562737
categorical__Target_Protein_UniProt_P00807; P02918; P02919; P0AD65; P42971,0.02355256739377396
categorical__Target_Protein_UniProt_P62594,0.023503132267883885
categorical__Target_Protein_UniProt_P21817,0.023292570838516834
categorical__Current_Use_Malignant hyperpyrexia due to anesthesia,0.023292570838516834
categorical__Target_Protein_UniProt_P00915; P00918; P22748; P55017; Q12791,0.022973727981102473
categorical__Target_Protein_UniProt_O75469; O76054; P05771; P09917; P17252; P23743; P62714; P67775; Q9UDX3; Q9UDX4,0.022326018117235648
categorical__Current_Use_Vitamin E Deficiency,0.022326018117235648
categorical__Target_Protein_UniProt_P08729; P16083,0.02220473369430174
categorical__Current_Use_Nausea and vomiting; vomiting,0.021973529139016353
categorical__Target_Protein_UniProt_Q15842,0.021520621603978246
"categorical__Current_Use_Optic Atrophy, Hereditary, Leber",0.021196242524946163
categorical__Target_Protein_UniProt_P02918; P02919; P08506; P0A3M6; P0AD68; P0AEB2; P0AFI5; P24228; Q75Y35; Q7CRA4; Q8DNB6; Q8DR59,0.020837750538013074
categorical__Target_Protein_UniProt_P10613,0.020418379988706402
categorical__Drug_Class_Amebicides,0.020391221651759207
"categorical__Current_Use_Hydatidiform mole, benign",0.02031024431767119
categorical__Target_Protein_UniProt_P34995; P35408; P43115; P43116,0.02031024431767119
categorical__Drug_Class_Dipeptidyl-Peptidase IV Inhibitors,0.020259056512948025
categorical__Target_Protein_UniProt_P27487,0.020259056512948025
categorical__Target_Protein_UniProt_P08913; P20711,0.020253595220663966
categorical__Current_Use_Angiomyolipoma of kidney,0.020071680268822237
categorical__Target_Protein_UniProt_P48048; Q09428,0.020025746919522865
categorical__Target_Protein_UniProt_P08173; P20309,0.020011696869326075
categorical__Target_Protein_UniProt_P14416; P35462,0.018881262981382742
categorical__Target_Protein_UniProt_P09038; P42345; P62942,0.018776070671382414
categorical__Target_Protein_UniProt_P00915,0.018602587410225732
categorical__Drug_Class_Protease Inhibitors,0.018534149075252176
categorical__Target_Protein_UniProt_P08908; P14416; P18825; P21728; P21917; P28223; P34969; P35348; P35367; P35462; P50406,0.018437836911030993
categorical__Target_Protein_UniProt_P43119; Q03181; Q9H244,0.0183581963206745
categorical__Target_Protein_UniProt_P23975; P31645; P35372; P41143; P41145; P46098,0.018109453655556836
"categorical__Drug_Class_Estrogens, Non-Steroidal",0.017753121621928245
categorical__Target_Protein_UniProt_P14416; P28223,0.01754392858081067
categorical__Target_Protein_UniProt_Q09428; Q15842,0.017487644677211495
categorical__Drug_Class_Antidiabetic Agents,0.017487644677211495
categorical__Target_Protein_UniProt_P11229; P14416; P21728; P28223; P35348,0.017091380523020727
categorical__Target_Protein_UniProt_O14939; P06276; P22303; P49585; Q13393; Q8TCT1; Q9Y5K3,0.016837690425265055
categorical__Drug_Class_Lipotropic Agents,0.016837690425265055
categorical__Drug_Class_Phenothiazines,0.016764083704701293
categorical__Target_Protein_UniProt_P08908; P14416; P21728; P28223,0.016764083704701293
categorical__Target_Protein_UniProt_P0A7S3; P0A7S9; P0A7U3; P0A7X3; P0AG59,0.015706928096741634
categorical__Target_Protein_UniProt_O15111; P09917; P35354; Q9NZK7,0.015653974273641992
categorical__Target_Protein_UniProt_P08908; P28221; P28222; P28566; P30939; P34969; P41595,0.015572348296340324
categorical__Target_Protein_UniProt_P30556; P50052,0.015528756232535978
categorical__Target_Protein_UniProt_P08908; P11229; P14416; P28223,0.015380150836433543
categorical__Drug_Class_Estrogen Antagonists,0.015034502457406052
categorical__Drug_Class_Benzodiazepines,0.014854040647679853
categorical__Target_Protein_UniProt_P14416; P28223; Q06432,0.01481021484016248
categorical__Target_Protein_UniProt_Q12809,0.014578522081700615
categorical__Drug_Class_Prodrugs,0.013228112700195757
categorical__Target_Protein_UniProt_P12821; Q9BYF1,0.012776156415338283
categorical__Target_Protein_UniProt_P37231,0.012658550349340691
categorical__Current_Use_Varicosity,0.012421348018502367
categorical__Drug_Class_Sclerosing Solutions,0.012421348018502367
categorical__Target_Protein_UniProt_P48048; Q09428; Q14654,0.012410537608928286
categorical__Target_Protein_UniProt_P00720; P07550; P08588,0.010588216897506903
"categorical__Current_Use_Respiratory Distress Syndrome, Newborn",0.009226694269608487
categorical__Target_Protein_UniProt_P07098; P16233; P49327,0.008489317633173118
